"speciesid","Year","spending"
"14926",2005,22524.6021505376
"14926",2006,33107.9523809524
"14926",2007,30090.6657018813
"14926",2008,18697.2707849512
"14926",2009,5141.95804195804
"14926",2010,5866.21733149931
"14926",2011,10353.2681191641
"14926",2012,120159.847996516
"14926",2013,9467.38197424893
"15132",2014,2588.71989860583
"15132",2015,9928.10126582278
"15132",2016,9495.5825
"15132",1996,13075.1242829828
"15132",1997,12827.6635514019
"15132",1998,14781.1840490798
"15132",1999,5884.75390156062
"15132",2000,5693.37979094077
"15132",2001,5812.64822134387
"15132",2002,5449.694274597
"15132",2003,7326.35869565217
"15132",2004,1557.01429327687
"15132",2005,7605.2534562212
"15132",2006,425.520833333333
"15132",2007,1123.22720694645
"15132",2008,8253.48351137947
"15132",2009,5171.66713286713
"15132",2010,2753.30123796424
"15132",2011,2888.0168963984
"15132",2012,8273.1925087108
"15132",2013,7994.67811158798
"15237",2014,23553.2091254753
"15237",2015,27153.3569620253
"15237",2016,25965.28125
"15256",2014,983.713561470215
"15256",2015,1344.43037974684
"15256",2016,306.375
"15256",1996,2499.42638623327
"15256",1997,6413.83177570093
"15256",1998,12179.8159509202
"15256",1999,15447.4789915966
"15256",2000,15656.7944250871
"15256",2001,12455.6747600226
"15256",2002,1362.42356864925
"15256",2003,7059.94565217391
"15256",2004,0
"15256",2005,12113.1858678955
"15256",2006,5813.83035714286
"15256",2007,17735.1664254703
"15256",2008,1935.29958197863
"15256",2009,4399.23076923077
"15256",2010,2958.95598349381
"15256",2011,3444.91373943975
"15256",2012,525.214285714286
"15256",2013,883.622317596567
"15314",2014,11718.6172370089
"15314",2015,23254.5088607595
"15314",2016,217745.81875
"15314",1996,39522.1797323136
"15314",1997,125833.271028037
"15314",1998,49170.3680981595
"15314",1999,66203.481392557
"15314",2000,182899.825783972
"15314",2001,23665.7820440429
"15314",2002,98482.787659811
"15314",2003,53739.5070652174
"15314",2004,11039.231339333
"15314",2005,5703.9400921659
"15314",2006,38129.0982142857
"15314",2007,27352.3560057887
"15314",2008,21163.0701346958
"15314",2009,22454.3594405594
"15314",2010,35456.9009628611
"15314",2011,38988.2281013784
"15314",2012,23457.4364111498
"15314",2013,21933.8201716738
"15388",2014,85587.2217997465
"15388",2015,404477.050632911
"15388",2016,631093.6925
"15388",1996,22822.8871892925
"15388",1997,22753.8317757009
"15388",1998,48478.6748466258
"15388",1999,21185.1140456182
"15388",2000,44977.7003484321
"15388",2001,69059.7967250141
"15388",2002,616360.42245692
"15388",2003,21979.0760869565
"15388",2004,253004.442562202
"15388",2005,435455.980030722
"15388",2006,144015.702380952
"15388",2007,244449.710564399
"15388",2008,150914.661402694
"15388",2009,213879.173426573
"15388",2010,716912.442916094
"15388",2011,581971.36860827
"15388",2012,107647.578397213
"15388",2013,118578.959227468
"15416",2014,53141.2420785805
"15416",2015,25854.4303797468
"15416",2016,12663.5
"15416",1998,42103.0674846626
"15416",1999,588.475390156062
"15416",2000,569.337979094077
"15416",2001,20344.2687747036
"15416",2002,20027.626459144
"15416",2003,14000.0054347826
"15416",2004,13390.322922181
"15416",2005,27282.2780337942
"15416",2006,42520.4732142857
"15416",2007,23243.7091172214
"15416",2008,7593.20483046911
"15416",2009,12081.3160839161
"15416",2010,286439.975240715
"15416",2011,114267.385504669
"15416",2012,5551.04529616725
"15416",2013,683975.218454936
"15448",2014,103.548795944233
"15448",2016,25020.625
"15448",1996,312.428298279159
"15448",1997,4581.30841121495
"15448",1998,1699.15950920245
"15448",1999,1544.74789915966
"15448",2000,5693.37979094077
"15448",2001,9687.74703557312
"15448",2002,4087.27070594775
"15448",2003,3996.19565217391
"15448",2004,37757.596611964
"15448",2005,15376.1658986175
"15448",2006,2774.39583333333
"15448",2007,709.406657018813
"15448",2008,910.729215048769
"15448",2010,2475.72352132049
"15448",2012,567.914634146341
"15448",2013,15884.1630901288
"15521",2014,13279.0975918885
"15521",2015,28135.8253164557
"15521",2016,21094.94
"15521",1996,54768.6806883365
"15521",1997,34359.8130841121
"15521",1998,41065.527607362
"15521",1999,165332.160864346
"15521",2000,36765
"15521",2001,96600.6775832863
"15521",2002,252897.15008338
"15521",2003,137510.424456522
"15521",2004,94069.613552144
"15521",2005,31750.0506912442
"15521",2006,14819.0669642857
"15521",2007,82172.9377713459
"15521",2008,29484.8583372039
"15521",2009,60511.7048951049
"15521",2010,49601.0027510316
"15521",2011,119729.5518008
"15521",2012,224331.618031359
"15521",2013,53644.2901287554
"15526",2014,4380.11406844106
"15526",2015,15405.1037974684
"15526",2016,6035.5875
"15526",1996,3124.28298279159
"15526",1997,3817.75700934579
"15526",1998,61650.9202453988
"15526",1999,10739.6758703481
"15526",2000,17080.1393728223
"15526",2001,158773.87012987
"15526",2002,25871.0611450806
"15526",2003,28416.9472826087
"15526",2004,72227.2980412917
"15526",2005,14306.9124423963
"15526",2006,12663.5
"15526",2007,79571.7800289436
"15526",2008,24095.6182071528
"15526",2009,55518.2923076923
"15526",2010,100013.386519945
"15526",2011,48870.6949755447
"15526",2012,32420.2395470383
"15526",2013,13431.0592274678
"15581",2014,155441.239543726
"15581",2015,17549.9873417722
"15581",2016,76933.82625
"15581",2001,83037.8317334839
"15581",2002,96922.8126737076
"15581",2003,278681.364130435
"15581",2004,79355.8284806776
"15581",2005,137311.219662058
"15581",2006,192313.532738095
"15581",2007,129679.536903039
"15581",2008,274812.540640966
"15581",2009,230131.188811189
"15581",2010,76148.4456671252
"15581",2011,286186.12716763
"15581",2012,22524.4337979094
"15581",2013,662182.357081545
"15633",2014,85511.6311787072
"15633",2015,33270.5151898734
"15633",2016,124346.37875
"15633",2006,44211.6145833333
"15633",2007,15804.3979739508
"15633",2008,20888.7129586623
"15633",2009,43450.6881118881
"15633",2010,325539.100412655
"15633",2011,68026.4206313917
"15633",2012,99207.8545296167
"15633",2013,277827.687553648
"15721",2014,136661.62991128
"15721",2015,135446.189873418
"15721",2016,143934.975
"15721",1996,5155.06692160612
"15721",1997,5115.79439252336
"15721",1998,36088.3435582822
"15721",1999,2206.78271308523
"15721",2000,7401.393728223
"15721",2001,2767.92772444946
"15721",2002,10081.9344080044
"15721",2003,2664.13043478261
"15721",2004,58258.2848067761
"15721",2005,46750.9738863287
"15721",2006,63076.7767857143
"15721",2007,29026.5557163531
"15721",2008,10273.0255457501
"15721",2009,13140.5594405594
"15721",2010,2494.8280605227
"15721",2011,29425.077812361
"15721",2012,180408.972125436
"15721",2013,553841.845493562
"15742",2014,555341.512040558
"15742",2015,729244.892405063
"15742",2016,463705.71125
"15742",1996,120456.73040153
"15742",1997,16278.9158878505
"15742",1998,125256.625766871
"15742",1999,378860.456182473
"15742",2000,266122.804878049
"15742",2001,296860.248447205
"15742",2002,305455.364091162
"15742",2003,274871.657608696
"15742",2004,1922772.52091053
"15742",2005,1232965.94930876
"15742",2006,438865.166666667
"15742",2007,419566.743849493
"15742",2008,283931.216906642
"15742",2009,372829.665734266
"15742",2010,284331.733149931
"15742",2011,327267.895064473
"15742",2012,496386.212979094
"15742",2013,459360.529184549
"15811",2014,218778.931558935
"15811",2015,11458.6835443038
"15811",2016,10314.625
"15811",1996,2968.06883365201
"15811",1997,9926.16822429906
"15811",1998,19998.9570552147
"15811",1999,36779.7118847539
"15811",2000,27755.2264808362
"15811",2001,8303.78317334839
"15811",2002,5449.694274597
"15811",2003,8791.63043478261
"15811",2004,35204.0931709899
"15811",2005,19828.8786482335
"15811",2006,8725.60863095238
"15811",2007,4965.84659913169
"15811",2008,4325.96377148165
"15811",2009,27995.1048951049
"15811",2010,10825.5309491059
"15811",2011,5624.54913294798
"15811",2012,1063.23867595819
"15811",2013,988.815450643777
"15851",2014,187102.319391635
"15851",2015,58565.4556962025
"15851",2016,44268.12375
"15851",1996,21869.9808795411
"15851",1997,39704.6728971963
"15851",1998,39847.5460122699
"15851",1999,80915.3661464586
"15851",2000,1614073.17073171
"15851",2001,1844131.84641446
"15851",2002,73979.5997776542
"15851",2003,88582.3369565217
"15851",2004,259699.604023293
"15851",2005,190802.757296467
"15851",2006,140589.651785714
"15851",2007,140142.102749638
"15851",2008,120767.247561542
"15851",2009,76026.7062937063
"15851",2010,120851.943603851
"15851",2011,108981.769675411
"15851",2012,134373.726480836
"15851",2013,125817.298712446
"15886",2014,6548.42585551331
"15886",2015,13329.5101265823
"15886",2016,10336.07125
"15886",1996,15308.9866156788
"15886",1997,29625.7943925234
"15886",1998,42854.9079754601
"15886",1999,13240.6962785114
"15886",2000,15656.7944250871
"15886",2001,19790.6832298137
"15886",2002,201623.701500834
"15886",2003,27307.3369565217
"15886",2004,56831.0217046056
"15886",2005,22213.3640552995
"15886",2006,9455.07291666667
"15886",2007,65856.5846599132
"15886",2008,4553.64607524385
"15886",2009,32059.5370629371
"15886",2010,23231.1196698762
"15886",2011,15362.070253446
"15886",2012,17248.8057491289
"15886",2013,23515.9248927039
"15893",2014,248156.760456274
"15893",2015,266815.653164557
"15893",2016,213423.88875
"15893",1996,65609.9426386233
"15893",1997,20417.3644859813
"15893",1998,108415.398773006
"15893",1999,100849.969987995
"15893",2000,107562.177700348
"15893",2001,60202.4280067758
"15893",2002,64033.9077265147
"15893",2003,138239.064130435
"15893",2004,234552.52567496
"15893",2005,460614.811059908
"15893",2006,398095.407738095
"15893",2007,289136.418234443
"15893",2008,275572.999535532
"15893",2009,285898.58041958
"15893",2010,387641.214580468
"15893",2011,373960.044464206
"15893",2012,242247.616724739
"15893",2013,320775.939914163
"15904",2014,234638.465145754
"15904",2015,133441.95443038
"15904",2016,177169.51375
"15904",1996,22182.4091778203
"15904",1997,9620.7476635514
"15904",1998,43155.6441717791
"15904",1999,44782.9771908764
"15904",2000,48094.8257839721
"15904",2001,25464.9350649351
"15904",2002,29747.1561978877
"15904",2003,52483.3695652174
"15904",2004,23202.1079936474
"15904",2005,124529.122887865
"15904",2006,127586.950892857
"15904",2007,300708.023154848
"15904",2008,157346.686483976
"15904",2009,174824.288111888
"15904",2010,414062.792297111
"15904",2011,375826.902178746
"15904",2012,283263.43641115
"15904",2013,225943.278540773
"16170",2014,29065.1115335868
"16170",2015,30373.7848101266
"16170",2016,49285.525
"16192",2015,4498.67088607595
"16192",2016,71230.145
"16192",1996,360073.61376673
"16192",1997,158055.140186916
"16192",1998,54132.5153374233
"16192",1999,134613.745498199
"16192",2000,152297.909407665
"16192",2001,152236.02484472
"16192",2002,91282.3790994997
"16192",2003,133872.554347826
"16192",2004,2171342.06776072
"16192",2005,123591.643625192
"16192",2006,164733.703869048
"16192",2007,40664.3719247467
"16192",2008,9202.91871806781
"16192",2009,4609.47972027972
"16192",2010,6135.92847317744
"16192",2011,39505.8915073366
"16192",2012,88817.7922473868
"16192",2013,7384.55793991416
"16260",2014,6212.92775665399
"16260",2015,4653.79746835443
"16260",2016,3063.75
"16260",1996,1562.14149139579
"16260",1997,18325.2336448598
"16260",1998,1503.68098159509
"16260",1999,4413.56542617047
"16260",2000,4270.03484320557
"16260",2001,5535.85544889893
"16260",2002,13624.2356864925
"16260",2003,6660.32608695652
"16260",2004,1946.26786659608
"16260",2005,7027.95698924731
"16260",2006,6172.48363095238
"16260",2007,43746.7438494935
"16260",2008,19694.5192754296
"16260",2009,3427.97202797203
"16260",2010,29218.7070151307
"16260",2011,42502.8901734104
"16260",2012,5871.29790940767
"16260",2013,9993.34763948498
"16312",2014,133291.116603295
"16312",2015,143540.694936709
"16312",2016,88037.8775
"16312",1998,0
"16312",1999,2162.64705882353
"16312",2000,2846.68989547038
"16312",2001,138.396386222473
"16312",2002,8174.5414118955
"16312",2003,18515.7065217391
"16312",2004,76060.1482265749
"16312",2005,17764.4162826421
"16312",2006,52053.3556547619
"16312",2007,136992.337192475
"16312",2008,219941.105434278
"16312",2009,84585.2097902098
"16312",2010,66551.2242090784
"16312",2011,111934.085815918
"16312",2012,179356.408536585
"16312",2013,77064.4892703863
"16361",2014,163914.637515843
"16361",2015,178912.658227848
"16361",2016,37643.275
"16361",1996,6670.34416826004
"16361",1997,9162.61682242991
"16361",1998,18735.8650306748
"16361",1999,21346.9447779112
"16361",2000,19215.1567944251
"16361",2001,23250.5928853755
"16361",2002,10490.6614785992
"16361",2003,6393.91304347826
"16361",2004,65783.8538909476
"16361",2005,65939.8064516129
"16361",2006,291377.214285714
"16361",2007,105312.600578871
"16361",2008,176481.10729215
"16361",2009,229788.391608392
"16361",2010,254225.22696011
"16361",2011,755824.53668297
"16361",2012,297301.175958188
"16361",2013,36291.6309012875
"16366",2014,7351.96451204056
"16366",2015,2378.60759493671
"16366",1999,691.458583433373
"16366",2000,967.87456445993
"16366",2001,0
"16366",2002,0
"16366",2003,0
"16366",2004,908.258337744839
"16366",2005,6902.45775729647
"16366",2006,2525.16220238095
"16366",2007,18562.8075253256
"16366",2008,6375.10450534138
"16366",2009,5141.95804195804
"16366",2010,20794.7290233838
"16366",2011,11987.9946642952
"16366",2012,12276.350174216
"16366",2013,6416.78111587983
"16428",2014,17021.3510773131
"16428",2015,8583.67088607595
"16428",2016,7761.5
"16428",2002,165125.736520289
"16428",2003,142397.77173913
"16428",2004,154663.419798835
"16428",2005,27954.9539170507
"16428",2006,51791.9642857143
"16428",2007,78826.9030390738
"16428",2008,52366.9298653042
"16428",2009,70730.4895104895
"16428",2010,74507.7028885832
"16428",2011,25665.2067585594
"16428",2012,27328.2229965157
"16428",2013,15347.678111588
"16434",2014,7403.73891001267
"16434",2015,17675.1227848101
"16434",2016,4286.18625
"16434",2006,44211.6145833333
"16434",2007,15804.3979739508
"16434",2008,10609.9953553182
"16434",2009,1896.81118881119
"16434",2010,677.6492434663
"16434",2011,3814.3619386394
"16434",2012,9525.38022648083
"16434",2013,11959.4072961373
"16436",2014,12511.8010139417
"16436",2015,8856.69367088608
"16436",2016,8014.77
"16436",2000,17080.1393728223
"16436",2001,177839.356295878
"16436",2002,85696.4424680378
"16436",2003,99353.4163043478
"16436",2004,15282.0952885124
"16436",2005,9004.56989247312
"16436",2006,42065.7738095238
"16436",2007,34051.519536903
"16436",2008,8310.40408732002
"16436",2010,7875.56533700138
"16436",2011,17981.9919964429
"16436",2012,83999.0579268293
"16436",2013,9995.45150214592
"16508",2014,1631.92902408112
"16508",2015,4033.29113924051
"16508",2016,2221.21875
"16508",1996,24994.2638623327
"16508",1997,1527.10280373832
"16508",1998,23607.7914110429
"16508",1999,38692.2569027611
"16508",2000,24751.968641115
"16508",2001,30447.2049689441
"16508",2002,235139.321289605
"16508",2003,31303.5326086957
"16508",2004,21019.6929592377
"16508",2005,4768.9708141321
"16508",2006,20001.9107142857
"16508",2007,23292.1852387844
"16508",2008,9221.13330236879
"16508",2009,10855.2447552448
"16508",2010,138619.165061898
"16508",2011,10707.4588706092
"16508",2012,18255.4664634146
"16508",2013,3370.38798283262
"16511",2014,15863.6755386565
"16511",2015,15657.4430379747
"16511",2016,13940.0625
"16511",1996,0
"16511",1997,0
"16511",1998,0
"16511",1999,8091.53661464586
"16511",2000,17080.1393728223
"16511",2001,32246.3579898363
"16511",2002,24523.6242356865
"16511",2003,56612.7717391304
"16511",2004,21019.6929592377
"16511",2005,147587.096774194
"16511",2006,21813.4136904762
"16511",2007,10555.9710564399
"16511",2008,12124.0826753367
"16511",2009,4570.62937062937
"16511",2010,5618.98211829436
"16511",2011,26700.5335704758
"16511",2012,38003.3101045296
"16511",2013,20197.0815450644
"16633",2014,4563.39543726236
"16633",2015,4159.46075949367
"16633",2016,7221.25875
"16633",1996,1562.14149139579
"16633",1997,4581.30841121495
"16633",1998,2255.52147239264
"16633",1999,0
"16633",2000,2846.68989547038
"16633",2001,0
"16633",2002,14577.932184547
"16633",2003,76090.2293478261
"16633",2004,3049.15299100053
"16633",2005,78808.4976958525
"16633",2006,24350.7336309524
"16633",2007,4903.18234442836
"16633",2008,36698.972131909
"16633",2009,22318.3832167832
"16633",2010,43916.8404401651
"16633",2011,28869.2707870164
"16633",2012,74568.6859756098
"16633",2013,31900.869527897
"16654",1996,317583.365200765
"16654",1997,292394.373831776
"16654",1998,392701.325153374
"16654",1999,376933.199279712
"16654",2000,313434.790940767
"16654",2001,179776.905702993
"16654",2002,423305.002779322
"16654",2003,188857.542391304
"16654",2004,625094.528321863
"16654",2005,623856.68202765
"16654",2006,446173.183035714
"16654",2007,289558.515195369
"16654",2008,1350413.34231305
"16654",2009,4033613.55664336
"16685",2014,64628.9455006337
"16685",2015,91739.7924050633
"16685",2016,62261.5275
